seuil_pente,seuil_ordonnee_a_l_origine,left_index_caracteristique1,right_index_caracteristique1,left_index_caracteristique2,right_index_caracteristique2,total_points_caracteristique1,total_points_caracteristique2,erreur
0.8,1.5,0,28,72,99,29,28,0.124161074
0.85,0,0,28,72,99,29,28,0.124161074
0.6,6,0,28,71,99,29,29,0.124161074
0.8,1.5,0,28,71,99,29,29,0.124161074
0.85,0,0,28,71,99,29,29,0.124161074
0.6,5,0,28,70,99,29,30,0.124161074
0.6,5.5,0,28,70,99,29,30,0.124161074
0.7,3,0,28,70,99,29,30,0.124161074
0.95,7.5,0,29,84,99,30,16,0.124161074
0.95,6.5,0,29,80,99,30,20,0.124161074
0.9,7,0,29,79,99,30,21,0.124161074
0.95,6,0,29,79,99,30,21,0.124161074
0.95,5.5,0,29,78,99,30,22,0.124161074
0.75,7.5,0,29,77,99,30,23,0.124161074
0.8,7,0,29,77,99,30,23,0.124161074
0.95,5,0,29,77,99,30,23,0.124161074
0.75,6,0,29,76,99,30,24,0.124161074
0.7,7,0,29,75,99,30,25,0.124161074
0.75,5.5,0,29,75,99,30,25,0.124161074
0.8,4.5,0,29,75,99,30,25,0.124161074
0.85,3.5,0,29,75,99,30,25,0.124161074
0.7,7,0,29,74,99,30,26,0.124161074
0.75,5.5,0,29,74,99,30,26,0.124161074
0.8,4.5,0,29,74,99,30,26,0.124161074
0.85,3.5,0,29,74,99,30,26,0.124161074
0.7,6,0,29,73,99,30,27,0.124161074
0.8,3,0,29,73,99,30,27,0.124161074
0.8,3.5,0,29,73,99,30,27,0.124161074
0.85,2,0,29,73,99,30,27,0.124161074
0.85,2.5,0,29,73,99,30,27,0.124161074
0.9,1.5,0,29,73,99,30,27,0.124161074
0.65,7,0,29,72,99,30,28,0.124161074
0.7,5.5,0,29,72,99,30,28,0.124161074
0.8,2.5,0,29,72,99,30,28,0.124161074
0.65,6.5,0,29,71,99,30,29,0.124161074
0.75,3.5,0,29,71,99,30,29,0.124161074
0.8,2,0,29,71,99,30,29,0.124161074
0.85,0.5,0,29,71,99,30,29,0.124161074
0.6,6.5,0,29,70,99,30,30,0.124161074
0.75,2,0,29,70,99,30,30,0.124161074
0.8,0,0,29,70,99,30,30,0.124161074
0.8,0.5,0,29,70,99,30,30,0.124161074
0.95,7.5,0,9,87,99,10,13,0.127516779
0.95,7,0,9,86,99,10,14,0.127516779
0.95,7,0,9,85,99,10,15,0.127516779
0.85,7.5,0,9,83,99,10,17,0.127516779
0.8,7.5,0,9,82,99,10,18,0.127516779
0.85,7,0,9,82,99,10,18,0.127516779
0.9,6.5,0,9,82,99,10,18,0.127516779
0.95,6,0,9,82,99,10,18,0.127516779
0.7,7.5,0,9,81,99,10,19,0.127516779
0.75,7,0,9,81,99,10,19,0.127516779
0.75,7.5,0,9,81,99,10,19,0.127516779
0.9,6,0,9,81,99,10,19,0.127516779
0.7,7.5,0,9,80,99,10,20,0.127516779
0.75,7,0,9,80,99,10,20,0.127516779
0.75,7.5,0,9,80,99,10,20,0.127516779
0.9,6,0,9,80,99,10,20,0.127516779
0.65,7.5,0,9,79,99,10,21,0.127516779
0.95,5,0,9,79,99,10,21,0.127516779
0.85,6,0,9,78,99,10,22,0.127516779
0.85,6,0,9,77,99,10,23,0.127516779
0.9,5.5,0,9,77,99,10,23,0.127516779
0.75,6,0,9,76,99,10,24,0.127516779
0.75,6.5,0,9,76,99,10,24,0.127516779
0.8,5,0,9,76,99,10,24,0.127516779
0.8,6,0,9,76,99,10,24,0.127516779
0.8,6.5,0,9,76,99,10,24,0.127516779
0.85,5,0,9,76,99,10,24,0.127516779
0.85,6,0,9,76,99,10,24,0.127516779
0.9,5,0,9,76,99,10,24,0.127516779
0.7,6.5,0,9,75,99,10,25,0.127516779
0.7,7,0,9,75,99,10,25,0.127516779
0.8,5.5,0,9,75,99,10,25,0.127516779
0.85,4,0,9,75,99,10,25,0.127516779
0.85,4.5,0,9,75,99,10,25,0.127516779
0.85,5.5,0,9,75,99,10,25,0.127516779
0.9,2.5,0,9,75,99,10,25,0.127516779
0.9,3,0,9,75,99,10,25,0.127516779
0.9,3.5,0,9,75,99,10,25,0.127516779
0.9,4,0,9,75,99,10,25,0.127516779
0.9,4.5,0,9,75,99,10,25,0.127516779
0.95,1.5,0,9,75,99,10,25,0.127516779
0.95,2,0,9,75,99,10,25,0.127516779
0.95,2.5,0,9,75,99,10,25,0.127516779
0.95,3,0,9,75,99,10,25,0.127516779
0.95,3.5,0,9,75,99,10,25,0.127516779
0.95,4,0,9,75,99,10,25,0.127516779
0.95,4.5,0,9,75,99,10,25,0.127516779
0.7,6.5,0,9,74,99,10,26,0.127516779
0.7,7,0,9,74,99,10,26,0.127516779
0.8,5.5,0,9,74,99,10,26,0.127516779
0.85,4,0,9,74,99,10,26,0.127516779
0.85,4.5,0,9,74,99,10,26,0.127516779
0.85,5.5,0,9,74,99,10,26,0.127516779
0.9,2.5,0,9,74,99,10,26,0.127516779
0.9,3,0,9,74,99,10,26,0.127516779
0.9,3.5,0,9,74,99,10,26,0.127516779
0.9,4,0,9,74,99,10,26,0.127516779
0.9,4.5,0,9,74,99,10,26,0.127516779
0.95,1.5,0,9,74,99,10,26,0.127516779
0.95,2,0,9,74,99,10,26,0.127516779
0.95,2.5,0,9,74,99,10,26,0.127516779
0.95,3,0,9,74,99,10,26,0.127516779
0.95,3.5,0,9,74,99,10,26,0.127516779
0.95,4,0,9,74,99,10,26,0.127516779
0.95,4.5,0,9,74,99,10,26,0.127516779
0.75,5.5,0,9,73,99,10,27,0.127516779
0.8,4.5,0,9,73,99,10,27,0.127516779
0.85,3.5,0,9,73,99,10,27,0.127516779
0.8,4,0,9,72,99,10,28,0.127516779
0.85,3,0,9,72,99,10,28,0.127516779
0.9,2,0,9,72,99,10,28,0.127516779
0.95,1,0,9,72,99,10,28,0.127516779
0.65,6,0,9,71,99,10,29,0.127516779
0.7,5,0,9,71,99,10,29,0.127516779
0.75,4.5,0,9,71,99,10,29,0.127516779
0.8,3.5,0,9,71,99,10,29,0.127516779
0.6,6.5,0,9,70,99,10,30,0.127516779
0.85,2.5,0,9,70,99,10,30,0.127516779
0.9,7.5,0,10,81,99,11,19,0.127516779
0.95,6.5,0,10,81,99,11,19,0.127516779
0.95,7,0,10,81,99,11,19,0.127516779
0.8,7.5,0,10,79,99,11,21,0.127516779
0.85,7.5,0,10,79,99,11,21,0.127516779
0.9,7,0,10,79,99,11,21,0.127516779
0.8,7.5,0,10,78,99,11,22,0.127516779
0.85,7.5,0,10,78,99,11,22,0.127516779
0.9,6.5,0,10,78,99,11,22,0.127516779
0.9,7,0,10,78,99,11,22,0.127516779
0.95,6,0,10,78,99,11,22,0.127516779
0.85,6.5,0,10,76,99,11,24,0.127516779
0.9,6,0,10,76,99,11,24,0.127516779
0.85,6.5,0,10,75,99,11,25,0.127516779
0.9,6,0,10,75,99,11,25,0.127516779
0.95,5.5,0,10,75,99,11,25,0.127516779
0.75,7.5,0,10,74,99,11,26,0.127516779
0.95,5,0,10,74,99,11,26,0.127516779
0.7,7.5,0,10,73,99,11,27,0.127516779
0.65,7.5,0,10,71,99,11,29,0.127516779
0.7,7,0,10,71,99,11,29,0.127516779
0.75,6,0,10,71,99,11,29,0.127516779
0.8,5.5,0,10,71,99,11,29,0.127516779
0.85,4,0,10,71,99,11,29,0.127516779
0.85,4.5,0,10,71,99,11,29,0.127516779
0.85,5.5,0,10,71,99,11,29,0.127516779
0.9,2.5,0,10,71,99,11,29,0.127516779
0.9,3,0,10,71,99,11,29,0.127516779
0.9,3.5,0,10,71,99,11,29,0.127516779
0.9,4,0,10,71,99,11,29,0.127516779
0.9,4.5,0,10,71,99,11,29,0.127516779
0.95,1.5,0,10,71,99,11,29,0.127516779
0.95,2,0,10,71,99,11,29,0.127516779
0.95,2.5,0,10,71,99,11,29,0.127516779
0.95,3,0,10,71,99,11,29,0.127516779
0.95,3.5,0,10,71,99,11,29,0.127516779
0.95,4,0,10,71,99,11,29,0.127516779
0.65,7.5,0,10,70,99,11,30,0.127516779
0.7,7,0,10,70,99,11,30,0.127516779
0.75,6,0,10,70,99,11,30,0.127516779
0.8,5.5,0,10,70,99,11,30,0.127516779
0.85,4,0,10,70,99,11,30,0.127516779
0.85,4.5,0,10,70,99,11,30,0.127516779
0.85,5.5,0,10,70,99,11,30,0.127516779
0.9,2.5,0,10,70,99,11,30,0.127516779
0.9,3,0,10,70,99,11,30,0.127516779
0.9,3.5,0,10,70,99,11,30,0.127516779
0.9,4,0,10,70,99,11,30,0.127516779
0.9,4.5,0,10,70,99,11,30,0.127516779
0.95,1.5,0,10,70,99,11,30,0.127516779
0.95,2,0,10,70,99,11,30,0.127516779
0.95,2.5,0,10,70,99,11,30,0.127516779
0.95,3,0,10,70,99,11,30,0.127516779
0.95,3.5,0,10,70,99,11,30,0.127516779
0.95,4,0,10,70,99,11,30,0.127516779
0.95,7.5,0,11,83,99,12,17,0.127516779
0.95,7.5,0,11,82,99,12,18,0.127516779
0.9,7.5,0,11,79,99,12,21,0.127516779
0.95,6.5,0,11,79,99,12,21,0.127516779
0.95,7,0,11,79,99,12,21,0.127516779
0.85,7,0,11,78,99,12,22,0.127516779
0.85,7.5,0,11,77,99,12,23,0.127516779
0.9,6.5,0,11,77,99,12,23,0.127516779
0.9,7,0,11,77,99,12,23,0.127516779
0.95,6,0,11,77,99,12,23,0.127516779
0.85,7.5,0,11,76,99,12,24,0.127516779
0.9,6.5,0,11,76,99,12,24,0.127516779
0.9,7,0,11,76,99,12,24,0.127516779
0.95,6,0,11,76,99,12,24,0.127516779
0.75,7.5,0,11,73,99,12,27,0.127516779
0.8,7,0,11,73,99,12,27,0.127516779
0.85,6.5,0,11,73,99,12,27,0.127516779
0.95,5,0,11,73,99,12,27,0.127516779
0.75,7,0,11,72,99,12,28,0.127516779
0.75,7,0,11,71,99,12,29,0.127516779
0.9,5.5,0,11,71,99,12,29,0.127516779
0.75,7,0,11,70,99,12,30,0.127516779
0.9,5.5,0,11,70,99,12,30,0.127516779
0.95,7.5,0,12,79,99,13,21,0.127516779
0.85,7,0,12,77,99,13,23,0.127516779
0.9,7.5,0,12,77,99,13,23,0.127516779
0.95,6.5,0,12,77,99,13,23,0.127516779
0.95,7,0,12,77,99,13,23,0.127516779
0.85,7,0,12,76,99,13,24,0.127516779
0.9,7.5,0,12,76,99,13,24,0.127516779
0.95,6.5,0,12,76,99,13,24,0.127516779
0.95,7,0,12,76,99,13,24,0.127516779
0.85,7,0,12,75,99,13,25,0.127516779
0.85,7.5,0,12,75,99,13,25,0.127516779
0.9,6.5,0,12,75,99,13,25,0.127516779
0.9,7,0,12,75,99,13,25,0.127516779
0.95,6,0,12,75,99,13,25,0.127516779
0.8,7.5,0,12,73,99,13,27,0.127516779
0.9,6,0,12,73,99,13,27,0.127516779
0.95,5.5,0,12,73,99,13,27,0.127516779
0.75,7.5,0,12,72,99,13,28,0.127516779
0.8,7,0,12,72,99,13,28,0.127516779
0.8,7.5,0,12,72,99,13,28,0.127516779
0.85,6.5,0,12,72,99,13,28,0.127516779
0.9,6,0,12,72,99,13,28,0.127516779
0.95,5,0,12,72,99,13,28,0.127516779
0.95,5.5,0,12,72,99,13,28,0.127516779
0.75,7.5,0,12,71,99,13,29,0.127516779
0.95,4.5,0,12,71,99,13,29,0.127516779
0.75,7.5,0,12,70,99,13,30,0.127516779
0.95,4.5,0,12,70,99,13,30,0.127516779
0.95,7.5,0,13,76,99,14,24,0.127516779
0.95,7,0,13,71,99,14,29,0.127516779
0.95,7,0,13,70,99,14,30,0.127516779
0.75,0,0,14,90,99,15,10,0.127516779
0.75,0.5,0,14,90,99,15,10,0.127516779
0.8,0,0,14,90,99,15,10,0.127516779
0.8,0.5,0,14,90,99,15,10,0.127516779
0.85,0,0,14,90,99,15,10,0.127516779
0.85,0.5,0,14,90,99,15,10,0.127516779
0.9,0,0,14,90,99,15,10,0.127516779
0.95,0,0,14,90,99,15,10,0.127516779
0.6,2,0,15,90,99,16,10,0.127516779
0.95,7.5,0,15,72,99,16,28,0.127516779
0.6,1,0,16,88,99,17,12,0.127516779
0.6,1.5,0,16,88,99,17,12,0.127516779
0.75,1.5,0,17,90,99,18,10,0.127516779
0.65,0.5,0,17,89,99,18,11,0.127516779
0.65,1,0,17,89,99,18,11,0.127516779
0.7,0,0,17,89,99,18,11,0.127516779
0.7,0.5,0,17,89,99,18,11,0.127516779
0.6,1,0,17,88,99,18,12,0.127516779
0.6,1.5,0,17,88,99,18,12,0.127516779
0.65,2.5,0,18,90,99,19,10,0.127516779
0.7,1,0,18,88,99,19,12,0.127516779
0.6,1.5,0,18,87,99,19,13,0.127516779
0.6,4,0,19,90,99,20,10,0.127516779
0.6,4.5,0,19,90,99,20,10,0.127516779
0.65,3.5,0,19,90,99,20,10,0.127516779
0.7,2.5,0,19,90,99,20,10,0.127516779
0.85,1,0,19,90,99,20,10,0.127516779
0.6,2,0,19,87,99,20,13,0.127516779
0.7,1,0,19,87,99,20,13,0.127516779
0.6,1.5,0,19,86,99,20,14,0.127516779
0.65,0,0,19,86,99,20,14,0.127516779
0.65,0.5,0,19,86,99,20,14,0.127516779
0.65,1,0,19,86,99,20,14,0.127516779
0.7,0,0,19,86,99,20,14,0.127516779
0.6,0.5,0,19,85,99,20,15,0.127516779
0.6,1.5,0,19,85,99,20,15,0.127516779
0.75,3.5,0,20,90,99,21,10,0.127516779
0.6,4,0,20,89,99,21,11,0.127516779
0.75,1.5,0,20,89,99,21,11,0.127516779
0.6,4,0,20,88,99,21,12,0.127516779
0.75,1.5,0,20,88,99,21,12,0.127516779
0.7,1.5,0,20,87,99,21,13,0.127516779
0.85,0,0,20,87,99,21,13,0.127516779
0.85,0.5,0,20,87,99,21,13,0.127516779
0.9,0,0,20,87,99,21,13,0.127516779
0.95,0,0,20,87,99,21,13,0.127516779
0.6,2,0,20,86,99,21,14,0.127516779
0.7,0.5,0,20,85,99,21,15,0.127516779
0.6,0.5,0,20,84,99,21,16,0.127516779
0.6,1,0,20,84,99,21,16,0.127516779
0.6,1.5,0,20,84,99,21,16,0.127516779
0.6,1.5,0,20,82,99,21,18,0.127516779
0.6,1.5,0,20,80,99,21,20,0.127516779
0.6,1.5,0,20,79,99,21,21,0.127516779
0.7,4.5,0,21,90,99,22,10,0.127516779
0.75,4,0,21,90,99,22,10,0.127516779
0.7,3,0,21,89,99,22,11,0.127516779
0.8,1.5,0,21,89,99,22,11,0.127516779
0.85,1,0,21,89,99,22,11,0.127516779
0.7,3,0,21,88,99,22,12,0.127516779
0.8,1.5,0,21,88,99,22,12,0.127516779
0.85,1,0,21,88,99,22,12,0.127516779
0.65,2.5,0,21,87,99,22,13,0.127516779
0.65,3,0,21,87,99,22,13,0.127516779
0.7,2,0,21,87,99,22,13,0.127516779
0.75,1.5,0,21,87,99,22,13,0.127516779
0.8,1,0,21,87,99,22,13,0.127516779
0.8,0,0,21,86,99,22,14,0.127516779
0.8,0.5,0,21,86,99,22,14,0.127516779
0.6,1,0,21,83,99,22,17,0.127516779
0.6,1.5,0,21,83,99,22,17,0.127516779
0.6,1.5,0,21,81,99,22,19,0.127516779
0.6,7,0,22,90,99,23,10,0.127516779
0.75,6,0,22,90,99,23,10,0.127516779
0.7,5,0,22,89,99,23,11,0.127516779
0.85,2.5,0,22,89,99,23,11,0.127516779
0.6,6,0,22,87,99,23,13,0.127516779
0.65,5,0,22,87,99,23,13,0.127516779
0.65,5.5,0,22,87,99,23,13,0.127516779
0.7,4.5,0,22,87,99,23,13,0.127516779
0.8,3,0,22,87,99,23,13,0.127516779
0.9,1.5,0,22,87,99,23,13,0.127516779
0.65,4.5,0,22,86,99,23,14,0.127516779
0.8,2.5,0,22,86,99,23,14,0.127516779
0.65,3.5,0,22,85,99,23,15,0.127516779
0.65,4,0,22,85,99,23,15,0.127516779
0.75,2,0,22,85,99,23,15,0.127516779
0.85,1,0,22,85,99,23,15,0.127516779
0.65,2.5,0,22,84,99,23,16,0.127516779
0.65,3,0,22,84,99,23,16,0.127516779
0.7,2,0,22,84,99,23,16,0.127516779
0.6,3.5,0,22,83,99,23,17,0.127516779
0.7,1.5,0,22,83,99,23,17,0.127516779
0.75,0,0,22,83,99,23,17,0.127516779
0.75,0.5,0,22,83,99,23,17,0.127516779
0.75,1,0,22,83,99,23,17,0.127516779
0.6,3,0,22,78,99,23,22,0.127516779
0.6,2,0,22,77,99,23,23,0.127516779
0.65,0.5,0,22,77,99,23,23,0.127516779
0.65,1,0,22,77,99,23,23,0.127516779
0.65,1.5,0,22,77,99,23,23,0.127516779
0.7,0,0,22,77,99,23,23,0.127516779
0.6,0,0,22,76,99,23,24,0.127516779
0.6,0,0,22,75,99,23,25,0.127516779
0.7,7,0,23,90,99,24,10,0.127516779
0.75,6.5,0,23,90,99,24,10,0.127516779
0.8,6,0,23,90,99,24,10,0.127516779
0.7,6,0,23,89,99,24,11,0.127516779
0.8,4.5,0,23,89,99,24,11,0.127516779
0.7,5.5,0,23,88,99,24,12,0.127516779
0.75,4.5,0,23,88,99,24,12,0.127516779
0.75,5,0,23,88,99,24,12,0.127516779
0.8,4,0,23,88,99,24,12,0.127516779
0.85,3,0,23,88,99,24,12,0.127516779
0.9,2,0,23,88,99,24,12,0.127516779
0.95,1,0,23,88,99,24,12,0.127516779
0.75,4,0,23,87,99,24,13,0.127516779
0.65,3.5,0,23,84,99,24,16,0.127516779
0.75,2,0,23,84,99,24,16,0.127516779
0.8,1,0,23,84,99,24,16,0.127516779
0.9,0.5,0,23,84,99,24,16,0.127516779
0.6,4,0,23,82,99,24,18,0.127516779
0.7,2,0,23,82,99,24,18,0.127516779
0.6,4,0,23,81,99,24,19,0.127516779
0.65,2.5,0,23,81,99,24,19,0.127516779
0.7,2,0,23,81,99,24,19,0.127516779
0.75,0,0,23,81,99,24,19,0.127516779
0.75,0.5,0,23,81,99,24,19,0.127516779
0.6,4,0,23,80,99,24,20,0.127516779
0.7,2,0,23,80,99,24,20,0.127516779
0.6,4,0,23,79,99,24,21,0.127516779
0.7,2,0,23,79,99,24,21,0.127516779
0.6,3.5,0,23,78,99,24,22,0.127516779
0.65,2,0,23,77,99,24,23,0.127516779
0.7,1,0,23,77,99,24,23,0.127516779
0.6,1,0,23,76,99,24,24,0.127516779
0.6,1.5,0,23,76,99,24,24,0.127516779
0.6,1,0,23,75,99,24,25,0.127516779
0.6,1.5,0,23,75,99,24,25,0.127516779
0.6,0.5,0,23,74,99,24,26,0.127516779
0.85,7,0,24,90,99,25,10,0.127516779
0.85,7.5,0,24,90,99,25,10,0.127516779
0.9,6.5,0,24,90,99,25,10,0.127516779
0.7,7,0,24,89,99,25,11,0.127516779
0.7,7.5,0,24,89,99,25,11,0.127516779
0.75,7,0,24,89,99,25,11,0.127516779
0.9,5.5,0,24,89,99,25,11,0.127516779
0.95,5,0,24,89,99,25,11,0.127516779
0.7,6.5,0,24,88,99,25,12,0.127516779
0.75,6,0,24,88,99,25,12,0.127516779
0.85,5.5,0,24,88,99,25,12,0.127516779
0.75,6,0,24,87,99,25,13,0.127516779
0.85,5,0,24,87,99,25,13,0.127516779
0.85,5.5,0,24,87,99,25,13,0.127516779
0.9,4.5,0,24,87,99,25,13,0.127516779
0.9,5,0,24,87,99,25,13,0.127516779
0.95,4,0,24,87,99,25,13,0.127516779
0.95,4.5,0,24,87,99,25,13,0.127516779
0.7,5.5,0,24,86,99,25,14,0.127516779
0.75,4.5,0,24,86,99,25,14,0.127516779
0.75,5,0,24,86,99,25,14,0.127516779
0.8,4,0,24,86,99,25,14,0.127516779
0.85,3,0,24,86,99,25,14,0.127516779
0.9,2,0,24,86,99,25,14,0.127516779
0.95,1,0,24,86,99,25,14,0.127516779
0.65,6,0,24,85,99,25,15,0.127516779
0.7,5,0,24,85,99,25,15,0.127516779
0.75,4,0,24,85,99,25,15,0.127516779
0.85,2.5,0,24,85,99,25,15,0.127516779
0.6,6.5,0,24,84,99,25,16,0.127516779
0.65,5.5,0,24,84,99,25,16,0.127516779
0.7,4.5,0,24,84,99,25,16,0.127516779
0.8,3,0,24,84,99,25,16,0.127516779
0.9,1.5,0,24,84,99,25,16,0.127516779
0.65,5,0,24,83,99,25,17,0.127516779
0.65,5.5,0,24,83,99,25,17,0.127516779
0.7,4.5,0,24,83,99,25,17,0.127516779
0.8,3,0,24,83,99,25,17,0.127516779
0.9,1.5,0,24,83,99,25,17,0.127516779
0.6,6,0,24,82,99,25,18,0.127516779
0.7,4,0,24,82,99,25,18,0.127516779
0.8,2.5,0,24,82,99,25,18,0.127516779
0.6,5.5,0,24,81,99,25,19,0.127516779
0.65,4.5,0,24,81,99,25,19,0.127516779
0.8,1.5,0,24,81,99,25,19,0.127516779
0.85,1,0,24,81,99,25,19,0.127516779
0.6,5.5,0,24,80,99,25,20,0.127516779
0.7,3,0,24,80,99,25,20,0.127516779
0.85,0.5,0,24,80,99,25,20,0.127516779
0.9,0,0,24,80,99,25,20,0.127516779
0.9,0.5,0,24,80,99,25,20,0.127516779
0.95,0,0,24,80,99,25,20,0.127516779
0.75,2,0,24,79,99,25,21,0.127516779
0.8,1,0,24,79,99,25,21,0.127516779
0.85,0,0,24,79,99,25,21,0.127516779
0.6,4.5,0,24,78,99,25,22,0.127516779
0.65,3,0,24,77,99,25,23,0.127516779
0.75,0,0,24,77,99,25,23,0.127516779
0.75,0.5,0,24,77,99,25,23,0.127516779
0.75,1,0,24,77,99,25,23,0.127516779
0.6,2.5,0,24,74,99,25,26,0.127516779
0.6,3,0,24,74,99,25,26,0.127516779
0.6,1,0,24,72,99,25,28,0.127516779
0.65,0,0,24,72,99,25,28,0.127516779
0.6,0.5,0,24,71,99,25,29,0.127516779
0.85,7,0,25,89,99,26,11,0.127516779
0.95,5.5,0,25,89,99,26,11,0.127516779
0.8,7.5,0,25,88,99,26,12,0.127516779
0.9,6,0,25,88,99,26,12,0.127516779
0.85,6.5,0,25,87,99,26,13,0.127516779
0.75,7.5,0,25,86,99,26,14,0.127516779
0.8,6.5,0,25,86,99,26,14,0.127516779
0.8,6,0,25,85,99,26,15,0.127516779
0.7,7,0,25,84,99,26,16,0.127516779
0.75,6.5,0,25,84,99,26,16,0.127516779
0.8,5,0,25,83,99,26,17,0.127516779
0.8,5.5,0,25,83,99,26,17,0.127516779
0.85,4,0,25,83,99,26,17,0.127516779
0.9,2.5,0,25,83,99,26,17,0.127516779
0.7,6.5,0,25,82,99,26,18,0.127516779
0.6,7.5,0,25,81,99,26,19,0.127516779
0.65,7,0,25,81,99,26,19,0.127516779
0.7,6,0,25,81,99,26,19,0.127516779
0.75,5,0,25,81,99,26,19,0.127516779
0.8,4,0,25,81,99,26,19,0.127516779
0.85,3,0,25,81,99,26,19,0.127516779
0.9,2,0,25,81,99,26,19,0.127516779
0.95,1,0,25,81,99,26,19,0.127516779
0.65,6.5,0,25,80,99,26,20,0.127516779
0.7,5.5,0,25,80,99,26,20,0.127516779
0.75,4.5,0,25,80,99,26,20,0.127516779
0.65,5.5,0,25,79,99,26,21,0.127516779
0.7,4.5,0,25,79,99,26,21,0.127516779
0.85,2,0,25,79,99,26,21,0.127516779
0.6,6,0,25,78,99,26,22,0.127516779
0.75,2.5,0,25,78,99,26,22,0.127516779
0.9,0,0,25,78,99,26,22,0.127516779
0.9,0.5,0,25,78,99,26,22,0.127516779
0.95,0,0,25,78,99,26,22,0.127516779
0.6,5,0,25,77,99,26,23,0.127516779
0.65,4,0,25,77,99,26,23,0.127516779
0.75,1.5,0,25,77,99,26,23,0.127516779
0.8,0,0,25,77,99,26,23,0.127516779
0.8,0.5,0,25,77,99,26,23,0.127516779
0.65,3,0,25,76,99,26,24,0.127516779
0.65,2.5,0,25,74,99,26,26,0.127516779
0.7,1.5,0,25,74,99,26,26,0.127516779
0.6,3.5,0,25,72,99,26,28,0.127516779
0.6,2.5,0,25,71,99,26,29,0.127516779
0.6,3,0,25,71,99,26,29,0.127516779
0.65,1,0,25,71,99,26,29,0.127516779
0.65,1.5,0,25,71,99,26,29,0.127516779
0.7,0,0,25,71,99,26,29,0.127516779
0.95,7,0,26,88,99,27,12,0.127516779
0.85,7,0,26,86,99,27,14,0.127516779
0.85,7.5,0,26,86,99,27,14,0.127516779
0.9,6.5,0,26,86,99,27,14,0.127516779
0.85,7,0,26,85,99,27,15,0.127516779
0.85,7.5,0,26,85,99,27,15,0.127516779
0.9,6.5,0,26,85,99,27,15,0.127516779
0.9,7,0,26,85,99,27,15,0.127516779
0.9,7.5,0,26,85,99,27,15,0.127516779
0.95,5.5,0,26,85,99,27,15,0.127516779
0.95,6,0,26,85,99,27,15,0.127516779
0.95,6.5,0,26,85,99,27,15,0.127516779
0.9,6,0,26,83,99,27,17,0.127516779
0.8,7,0,26,82,99,27,18,0.127516779
0.8,7.5,0,26,82,99,27,18,0.127516779
0.85,6.5,0,26,82,99,27,18,0.127516779
0.9,6,0,26,82,99,27,18,0.127516779
0.95,5,0,26,81,99,27,19,0.127516779
0.85,5.5,0,26,80,99,27,20,0.127516779
0.85,6,0,26,80,99,27,20,0.127516779
0.9,3.5,0,26,80,99,27,20,0.127516779
0.9,4,0,26,80,99,27,20,0.127516779
0.9,4.5,0,26,80,99,27,20,0.127516779
0.9,5,0,26,80,99,27,20,0.127516779
0.9,5.5,0,26,80,99,27,20,0.127516779
0.95,2,0,26,80,99,27,20,0.127516779
0.95,2.5,0,26,80,99,27,20,0.127516779
0.95,3,0,26,80,99,27,20,0.127516779
0.95,3.5,0,26,80,99,27,20,0.127516779
0.95,4,0,26,80,99,27,20,0.127516779
0.95,4.5,0,26,80,99,27,20,0.127516779
0.7,6.5,0,26,79,99,27,21,0.127516779
0.75,5,0,26,79,99,27,21,0.127516779
0.8,4,0,26,79,99,27,21,0.127516779
0.8,5.5,0,26,79,99,27,21,0.127516779
0.8,6,0,26,79,99,27,21,0.127516779
0.8,6.5,0,26,79,99,27,21,0.127516779
0.85,3,0,26,79,99,27,21,0.127516779
0.85,4.5,0,26,79,99,27,21,0.127516779
0.85,5,0,26,79,99,27,21,0.127516779
0.9,2,0,26,79,99,27,21,0.127516779
0.9,3,0,26,79,99,27,21,0.127516779
0.95,1,0,26,79,99,27,21,0.127516779
0.95,1.5,0,26,79,99,27,21,0.127516779
0.6,7.5,0,26,78,99,27,22,0.127516779
0.65,6.5,0,26,78,99,27,22,0.127516779
0.75,4,0,26,78,99,27,22,0.127516779
0.8,3,0,26,78,99,27,22,0.127516779
0.9,1.5,0,26,78,99,27,22,0.127516779
0.6,6.5,0,26,77,99,27,23,0.127516779
0.65,5.5,0,26,77,99,27,23,0.127516779
0.75,3.5,0,26,77,99,27,23,0.127516779
0.8,2.5,0,26,77,99,27,23,0.127516779
0.75,2.5,0,26,76,99,27,24,0.127516779
0.8,1.5,0,26,76,99,27,24,0.127516779
0.6,5.5,0,26,75,99,27,25,0.127516779
0.65,4.5,0,26,75,99,27,25,0.127516779
0.7,3.5,0,26,75,99,27,25,0.127516779
0.8,1.5,0,26,75,99,27,25,0.127516779
0.6,5.5,0,26,74,99,27,26,0.127516779
0.65,4.5,0,26,74,99,27,26,0.127516779
0.7,3.5,0,26,74,99,27,26,0.127516779
0.85,0,0,26,74,99,27,26,0.127516779
0.85,0.5,0,26,74,99,27,26,0.127516779
0.65,3.5,0,26,73,99,27,27,0.127516779
0.65,4,0,26,73,99,27,27,0.127516779
0.7,3,0,26,73,99,27,27,0.127516779
0.75,1.5,0,26,73,99,27,27,0.127516779
0.8,0,0,26,73,99,27,27,0.127516779
0.8,0.5,0,26,73,99,27,27,0.127516779
0.7,2.5,0,26,72,99,27,28,0.127516779
0.65,3,0,26,71,99,27,29,0.127516779
0.7,1.5,0,26,71,99,27,29,0.127516779
